1.25	0.280601615518634
1.875	0.180506548589511
2.8125	0.0805718934914245
4.21875	0.0771118265636891
6.328125	0.0348142071067076
9.4921875	0.0289459507873272
14.23828125	0.0160466135585099
21.357421875	0.0079378429964036
32.0361328125	0.00455032428323945
48.05419921875	0.00211977890580803
72.081298828125	0.00089741921638152
108.121948242188	0.0003091935599625
162.182922363281	8.7286561945455e-05
243.274383544922	1.89618130870912e-05
364.911575317383	2.94305337718072e-06
547.367362976074	3.22006317904627e-07
821.051044464111	2.43731128544987e-08
1231.57656669617	6.24951611653813e-10
